08/07/2024,McDonalds 8260292 Surbiton VIS,-7.83
08/07/2024,GWR OXFORD SST OXFORD ))),-36.80
08/07/2024,OXFORD BUS COMPANY OXFORD ))),-1.80
08/07/2024,OXFORD BUS COMPANY OXFORD ))),-2.00
08/07/2024,TROUT INN OXFORD ))),-32.00
08/07/2024,INTUIT *QBooks Onl 08081684238 VIS,-1.20
08/07/2024,FLANNELS.COM SHIREBROOK VIS,-156.99
08/07/2024,FOLEY ARMS HOTEL MALVERN ))),-5.55
08/07/2024,FOLEY ARMS HOTEL MALVERN ))),-6.31
08/07/2024,Gloucester Service Gloucester ))),-13.75
08/07/2024,Gloucester Service Gloucester ))),-6.00
08/07/2024,J DOWLING CR,551.00
07/07/2024,Miss E R Sanderson Papagena Cabs BP,-48.50
06/07/2024,CASH HSBC    JUL06 OXFORD CORN @22:37 ATM,-10.00
05/07/2024,ALDI STORES ROYALWOOTTONB ))),-8.98
05/07/2024,M&S SIMPLY FOOD CHIEVELEY MOT ))),-8.05
05/07/2024,Wild Arts Wild Arts CR,"3,608.85"
04/07/2024,McDonalds 8260292 Surbiton VIS,-2.19
04/07/2024,CAFFE NERO 11 LANC LONDON ))),-3.00
04/07/2024,ELEANOR GREGORY RICHARD SO,-282.00
03/07/2024,TFL TRAVEL CH TFL.GOV.UK/CP ))),-13.10
03/07/2024,ROYALOPERAHSE LONDON ))),-1.30
03/07/2024,ROYALOPERAHSE LONDON ))),-7.45
03/07/2024,ROYALOPERAHSE LONDON ))),-2.80
03/07/2024,Brewdog Waterloo London ))),-7.65
03/07/2024,SAINSBURYS S/MKTS SURBITON VIS,-83.13
02/07/2024,WAITROSE 195 KINGSTON ))),-11.91
01/07/2024,YE OLDE SWAN THAMES DITTON ))),-8.00
01/07/2024,TESCO STORES 2469 EPPING ))),-9.05
01/07/2024,RICHARD JOHN DOWLI 8PCNTSAVER SO,-200.00
30/06/2024,J Dowling Ellie 11 Jul 2024 CR,100.00
28/06/2024,WAGAMAMA BURY ST E BURY ST EDMUN ))),-15.50
28/06/2024,TESCO STORES 2654 HATFIELD ))),-6.55
28/06/2024,SV - THE APEX BURY ST EDMUN ))),-2.50
27/06/2024,TFL TRAVEL CH TFL.GOV.UK/CP ))),-9.00
27/06/2024,SAINSBURYS S/MKTS SURBITON ))),-15.50
26/06/2024,Mr A Treharne Morg Arwel BP,-90.00
26/06/2024,GROVE SURBITON ))),-6.00
24/06/2024,MNK*Hare and Hound Colchester ))),-5.00
24/06/2024,VODAFONE LTD DD,-47.44
24/06/2024,OCTOPUS ENERGY DD,-100.00
20/06/2024,THE ART CAFE Colchester ))),-19.10
20/06/2024,THE COMPANY SHED COLCHESTER ))),-40.00
20/06/2024,ZETTLE_*COASTAL CO COLCHESTER ))),-3.00
20/06/2024,TESCO STORES 3291 TIPTREE ))),-17.75
19/06/2024,CLR*CALCOTT HALL F BRENTWOOD ))),-3.15
18/06/2024,BP BRAMPTON HUT S/ HUNTINGDON ))),-6.50
17/06/2024,McDonalds 8261124 Boxworth VIS,-6.21
17/06/2024,VRISTHI NEWS THAMES DITTON ))),-7.76
17/06/2024,55 Wade Street Lichfield ))),-3.60
17/06/2024,TESCO STORES LICHFIELD ))),-7.25
17/06/2024,GOODIES FARM SHOP NORFOLK ))),-25.00
17/06/2024,TESCO STORES NORWICH ))),-9.06
17/06/2024,Eleanor Gregory booty call BP,-500.00
17/06/2024,INTERACTIVE INVEST DD,-540.00
14/06/2024,Wild Arts FLUTE 1st Instal CR,"3,000.00"
13/06/2024,McDonalds 8260421 Chelmsford VIS,-6.96
13/06/2024,INTERACTIVE INVEST FIRST PAYMENT DD,-11.99
12/06/2024,INGATESTONE CONVEN INGATESTONE ))),-12.38
11/06/2024,VIVACE CHORUS VIVACE CHORUS CR,500.00
11/06/2024,LIDL GB CHESSINGTO CHESSINGTON VIS,-115.86
10/06/2024,VRISTHI NEWS THAMES DITTON ))),-4.49
10/06/2024,WAITROSE 121 ESHER ))),-34.42
10/06/2024,The New Inn St Owens cro ))),-16.00
10/06/2024,The New Inn St Owens cro ))),-33.00
10/06/2024,The New Inn St Owens cro ))),-6.20
08/06/2024,Eleanor Gregory booty call BP,-500.00
07/06/2024,Gloucester Service Gloucester ))),-11.50
07/06/2024,J DOWLING CR,551.00
06/06/2024,TFL TRAVEL CH TFL.GOV.UK/CP ))),-14.80
06/06/2024,GROVE SURBITON ))),-5.95
06/06/2024,ZETTLE_*RUDE N BOO LONDON ))),-2.50
06/06/2024,TFL TRAVEL CH TFL.GOV.UK/CP ))),-13.40
06/06/2024,WAITROSE 232 SURBITON VIS,-10.55
05/06/2024,MERCATO METROPOLIT LONDON ))),-2.80
05/06/2024,CO-OP GROUP FOOD KENNINGTON ))),-2.29
04/06/2024,Zettle_*RUDE N BOO London ))),-5.00
04/06/2024,TFL TRAVEL CH TFL.GOV.UK/CP ))),-13.40
04/06/2024,ELEANOR GREGORY RICHARD SO,-282.00
04/06/2024,OCTOPUS ENERGY CR,54.34
03/06/2024,INT'L 0077154229 APPLE.COM/BILL 08001076285 VIS,-10.99
03/06/2024,VRISTHI NEWS THAMES DITTON ))),-6.92
03/06/2024,SQUIRES GARDEN CEN LONG DITTON ))),-7.99
03/06/2024,TFL TRAVEL CH TFL.GOV.UK/CP ))),-13.40
03/06/2024,WAITROSE 232 SURBITON ))),-44.34
03/06/2024,Brewdog Waterloo London ))),-7.65
03/06/2024,Tasty Jerk London ))),-9.00
03/06/2024,RICHARD JOHN DOWLI 8PCNTSAVER SO,-200.00
31/05/2024,BUDGENS THAMES DITTO ))),-6.74
31/05/2024,TFL TRAVEL CH TFL.GOV.UK/CP ))),-13.40
31/05/2024,MCDONALDS LAMBETH ))),-5.61
31/05/2024,CO-OP GROUP FOOD KENNINGTON ))),-2.00
31/05/2024,MERCATO METROPOLIT LONDON ))),-2.80
31/05/2024,SUMUP  *COFFEE T.D LONDON ))),-9.20
29/05/2024,TFL TRAVEL CH TFL.GOV.UK/CP ))),-11.70
29/05/2024,MERCATO METROPOLIT LONDON ))),-20.00
29/05/2024,CO-OP GROUP FOOD KENNINGTON ))),-11.60
29/05/2024,SAINSBURYS S/MKTS SURBITON STAT ))),-1.25
29/05/2024,KFC SURBITON ))),-17.77
28/05/2024,The Limping Fox Thames Ditton ))),-25.65
28/05/2024,McDonalds 8260292 Surbiton VIS,-6.21
28/05/2024,Zettle_*Misha Mill London ))),-2.70
28/05/2024,TFL TRAVEL CH TFL.GOV.UK/CP ))),-11.70
28/05/2024,MERCATO METROPOLIT LONDON ))),-2.80
28/05/2024,YE OLDE SWAN THAMES DITTON ))),-11.50
28/05/2024,discovery+ Standar London VIS,-6.99
24/05/2024,TFL TRAVEL CH TFL.GOV.UK/CP ))),-9.00
24/05/2024,GROVE SURBITON ))),-5.95
24/05/2024,NUFFIELD HEALTH SU SURBITON ))),-2.20
23/05/2024,Mr A Treharne Morg Arwel BP,-90.00
23/05/2024,TFL TRAVEL CH TFL.GOV.UK/CP ))),-13.10
23/05/2024,WASABI VICTORIA SN LONDON ))),-9.95
23/05/2024,The Antelope Surbiton ))),-5.20
23/05/2024,BRIDGE C C LOCO Oceania April BP,750.00
23/05/2024,OCTOPUS ENERGY DD,-140.00
22/05/2024,VODAFONE LTD DD,-47.21
21/05/2024,TFL TRAVEL CH TFL.GOV.UK/CP ))),-11.70
21/05/2024,MNK*Two Spoons London VIS,-2.20
20/05/2024,JOSE PIZARRO THE S LONDON VIS,-16.50
20/05/2024,RINGGO PARKING MAIDSTONE VIS,-8.30
20/05/2024,BILLS-WEBSITE.CO.U LONDON VIS,-23.90
20/05/2024,The Salt Pig Too Swanage VIS,-6.00
19/05/2024,SANDWELL KE Kirstival BP,500.00
16/05/2024,CO-OP GROUP 160010 SWANAGE ))),-14.75
15/05/2024,THE FISH PLAICE SWANAGE BH19 ))),-29.20
15/05/2024,CO-OP GROUP 160010 SWANAGE ))),-7.00
15/05/2024,BOOTS/0927 SWANAGE ))),-2.99
15/05/2024,INTERACTIVE INVEST DD,-540.00
14/05/2024,CO-OP GROUP 160010 SWANAGE ))),-59.28
14/05/2024,CO-OP GROUP 160010 SWANAGE ))),-18.50
14/05/2024,WESSEX RETAIL LTD SWANGE ))),-7.39
14/05/2024,INTERACTIVE INVEST FIRST PAYMENT DD,-11.99
13/05/2024,SQ *THE ELM TREE Ringwood ))),-7.10
13/05/2024,WESSEX RETAIL LTD SWANGE ))),-24.56
13/05/2024,SAINSBURY'S S/MKT SURBITON ))),-68.82
10/05/2024,VRISTHI NEWS THAMES DITTON ))),-17.03
10/05/2024,YE OLDE SWAN THAMES DITTON ))),-11.45
10/05/2024,TST-SURBEANTON RES Surbiton ))),-6.15
10/05/2024,Wild Arts Wild Arts CR,450.00
09/05/2024,TESCO STORES 2449 EAST MOLESEY ))),-16.78
08/05/2024,WAITROSE 232 SURBITON ))),-6.95
08/05/2024,PREMIER WINE HAMPTON ))),-7.20
08/05/2024,TESCO PAYAT PUMP 3 WEST BYFLEET VIS,-54.60
08/05/2024,OCTOPUS ENERGY CR,50.94
07/05/2024,AMAZON* 204-728001 LONDON VIS,-86.68
07/05/2024,B & Q 1076 NEW MALDEN VIS,-39.59
07/05/2024,McDonalds 8260292 Surbiton VIS,-1.49
07/05/2024,J DOWLING CR,551.00
07/05/2024,ELEANOR GREGORY RICHARD SO,-282.00
03/05/2024,McDonalds 8260292 Surbiton VIS,-7.83
03/05/2024,TST-SURBEANTON RES Surbiton ))),-6.15
02/05/2024,BRIDGE C C LOCO baggage claim BP,309.00
02/05/2024,INT'L 0041926104 APPLE.COM/BILL 08001076285 VIS,-10.99
01/05/2024,THE NAGS HEAD ABINGDON ))),-12.55
01/05/2024,NYX*LtdUK Warrington ))),-1.50
01/05/2024,SumUp  *Missing Be Abingdon ))),-6.50
01/05/2024,RICHARD JOHN DOWLI 8PCNTSAVER SO,-200.00
30/04/2024,STARBUCKS ABINGDON OXFORDSHIRE ))),-7.30
30/04/2024,TESCO STORES 6519 ABINGDON ))),-3.00
29/04/2024,STARBUCKS ABINGDON OXFORDSHIRE ))),-2.75
29/04/2024,WAITROSE 211 ABINGDON ))),-21.05
29/04/2024,OXFORD KFC OXFORD ))),-9.99
29/04/2024,ORCHESTRA OF THE A CR,694.16
26/04/2024,SumUp  *ThePressRo Twickenham ))),-9.75
26/04/2024,NUFFIELD HEALTH SU SURBITON ))),-5.00
26/04/2024,The Antelope Surbiton ))),-6.90
25/04/2024,SAINSBURYS S/MKTS SURBITON ))),-21.25
25/04/2024,KFC SURBITON ))),-17.67
25/04/2024,Henry's Kitchen East Molesey ))),-2.55
24/04/2024,VRISTHI NEWS THAMES DITTON ))),-7.26
24/04/2024,MFG PALACE EAST MOLESEY ))),-50.37
24/04/2024,VODAFONE LTD DD,-47.67
23/04/2024,VRISTHI NEWS THAMES DITTON ))),-7.01
23/04/2024,SAINSBURYS S/MKTS SURBITON ))),-17.00
23/04/2024,OCTOPUS ENERGY DD,-212.52
22/04/2024,RWRD LTD BEACONSFIELD ))),-2.00
22/04/2024,TST-SURBEANTON RES Surbiton ))),-0.75
22/04/2024,McDonalds 8260292 Surbiton VIS,-7.83
22/04/2024,The Antelope Surbiton ))),-10.65
22/04/2024,STARBUCKS COFFEE COLCHESTER ))),-2.50
22/04/2024,RIVENHALL SERVICE WITHAM ))),-25.36
22/04/2024,Kokoro Kingston upon ))),-2.15
20/04/2024,Victoria Milnes halongbay BP,-50.00
18/04/2024,J Dowling Richard IHT 2024-5 CR,"1,500.00"
18/04/2024,TFL TRAVEL CH TFL.GOV.UK/CP ))),-15.60
18/04/2024,Brewdog Waterloo London ))),-7.65
15/04/2024,INTERACTIVE INVEST DD,-540.00
15/04/2024,THE LADY ELEANOR H CR,400.00
12/04/2024,INTERACTIVE INVEST FIRST PAYMENT DD,-11.99
08/04/2024,Non-Sterling Transaction Fee DR,-3.07
08/04/2024,INT'L 0066710560 MIRABELL (MBLPM) MONGKOK HKD 1 099.00 @9.8432 Visa Rate VIS,-111.65
08/04/2024,Non-Sterling Transaction Fee DR,-1.80
08/04/2024,INT'L 0066710559 BALENO (HK183) MONGKOK HKD 647.00 @9.8432 Visa Rate ))),-65.73
08/04/2024,Non-Sterling Transaction Fee DR,-3.36
08/04/2024,INT'L 0066710558 COTTON ON H K LTD KOWLOON HKD 1 205.50 @9.8432 Visa Rate VIS,-122.47
08/04/2024,BOOTS 1996 HEATHROW ))),-4.25
08/04/2024,BOOTS 1996 HEATHROW ))),-1.95
08/04/2024,CO-OP GROUP FOOD 104169 ))),-20.60
08/04/2024,RICHARD DOWLING Transfer CR,500.00
08/04/2024,J DOWLING CR,551.00
05/04/2024,STARBUCKS LONDON ))),-2.70
04/04/2024,SAINSBURYS S/MKTS SURBITON ))),-6.25
04/04/2024,BOOTS 0847 SURBITON ))),-3.15
04/04/2024,ELEANOR GREGORY RICHARD SO,-282.00
03/04/2024,RJD Monzo Monzo BP,-300.00
02/04/2024,INT'L 0022425244 APPLE.COM/BILL 08001076285 VIS,-10.99
02/04/2024,BUDGENS THAMES DITTO ))),-9.48
02/04/2024,B & Q 1076 NEW MALDEN ))),-34.59
02/04/2024,TESCO STORES 2934 NEW MALDEN ))),-19.50
02/04/2024,TESCO PAY AT PUMP NEW MALDEN VIS,-39.96
02/04/2024,VRISTHI NEWS THAMES DITTON ))),-5.95
02/04/2024,RICHARD DOWLING Transfer CR,500.00
02/04/2024,RICHARD DOWLING Transfer CR,500.00
02/04/2024,RICHARD JOHN DOWLI 8PCNTSAVER SO,-200.00
28/03/2024,SQ *COVENT GARDEN London ))),-3.26
28/03/2024,TFL TRAVEL CH TFL.GOV.UK/CP ))),-10.00
28/03/2024,SAINSBURYS S/MKTS SURBITON STAT ))),-11.65
28/03/2024,SAINSBURYS S/MKTS SURBITON ))),-3.12
27/03/2024,VRISTHI NEWS THAMES DITTON ))),-6.65
27/03/2024,McDonalds 8260292 Surbiton VIS,-5.71
27/03/2024,Mr A Treharne Morg Arwel BP,-90.00
26/03/2024,TFL TRAVEL CH TFL.GOV.UK/CP ))),-7.40
26/03/2024,WWW.GOV.UK/PAY-DAR LEEDS VIS,-5.00
25/03/2024,KFC SURBITON VIS,-10.68
25/03/2024,TFL TRAVEL CH TFL.GOV.UK/CP ))),-13.40
25/03/2024,SAINSBURYS S/MKTS SURBITON ))),-14.00
25/03/2024,WATERLOO STARBUCKS LONDON ))),-3.10
25/03/2024,LITTLE BEAR CAFE LONDON  NW5 ))),-6.10
25/03/2024,TFL TRAVEL CH TFL.GOV.UK/CP ))),-13.40
25/03/2024,OCTOPUS ENERGY DD,-212.52
22/03/2024,TST-SURBEANTON RES Surbiton ))),-30.60
22/03/2024,VODAFONE LTD DD,-43.74
21/03/2024,The Antelope Surbiton ))),-10.90
20/03/2024,VRISTHI NEWS THAMES DITTON ))),-4.76
18/03/2024,SURBEANTON COFFEE KT6 4JL KT6 ))),-6.15
18/03/2024,SURBEANTON COFFEE KT6 4JL KT6 ))),-6.15
15/03/2024,McDonalds 8260374 London VIS,-7.13
15/03/2024,INTERACTIVE INVEST DD,-540.00
14/03/2024,VICTORIA PLACE LEO LONDON ))),-3.20
14/03/2024,TFL TRAVEL CH TFL.GOV.UK/CP ))),-15.60
14/03/2024,SAINSBURYS S/MKTS SURBITON ))),-6.30
14/03/2024,POSTMARK TRADING L LONDON ))),-2.95
14/03/2024,Wix.com 1105015537 London VIS,219.60
14/03/2024,INTERACTIVE INVEST FIRST PAYMENT DD,-11.99
13/03/2024,Wix.com 1105015537 London VIS,-432.00
12/03/2024,LONDON FOREST CH 9 MAR SOLO CR,350.00
11/03/2024,SAINSBURYS S/MKTS HEYFORD HILL ))),-11.64
11/03/2024,WELCOME BREAK-BEAC BEACONSFIELD ))),-3.15
11/03/2024,BEACONSFIELD LEON- BUCKINGHAMSHI ))),-7.99
11/03/2024,SHELL EPPING 21 EPPING ))),-25.11
11/03/2024,MARKS & SPENCER SA BEACONSFIELD ))),-4.15
11/03/2024,McDonalds 8261358 Buckinghamshi VIS,-7.03
11/03/2024,LONDON BOROUGH OF LONDON VIS,-4.30
11/03/2024,PIZZA EXPRESS ABINGDON 981 ))),-24.02
08/03/2024,WILD ARTS COYD 24/2 CR,287.50
07/03/2024,SAINSBURYS S/MKTS SURY BASIN ))),-17.00
07/03/2024,JOHN LEWIS WOOD STREET ))),-1.70
07/03/2024,WAITROSE 195 KINGSTON ))),-6.85
07/03/2024,Futon Company Kingston ))),-30.00
07/03/2024,J DOWLING CR,551.00
06/03/2024,B & Q 1076 NEW MALDEN ))),-50.49
05/03/2024,LIDL GB CHESSINGTO CHESSINGTON VIS,-103.34
05/03/2024,WILD ARTS THAXTED PARISH CR,340.00
04/03/2024,INT'L 0097021085 APPLE.COM/BILL 08001076285 VIS,-10.99
04/03/2024,CO-OP GROUP FOOD 104169 ))),-17.70
04/03/2024,SQ *LVSA Hertford ))),-70.00
04/03/2024,The Antelope Surbiton ))),-21.95
04/03/2024,The Limping Fox Thames Ditton ))),-22.80
04/03/2024,RICHARD DOWLING Transfer CR,500.00
04/03/2024,ELEANOR GREGORY RICHARD SO,-282.00
01/03/2024,The Antelope Surbiton ))),-4.30
01/03/2024,McDonalds 8260292 Surbiton VIS,-6.43
01/03/2024,RICHARD JOHN DOWLI 8PCNTSAVER SO,-200.00
29/02/2024,TFL TRAVEL CH TFL.GOV.UK/CP ))),-7.00
29/02/2024,SumUp  *ThePressRo Twickenham ))),-2.50
29/02/2024,Mr A Treharne Morg Arwel BP,-90.00
28/02/2024,VRISTHI NEWS THAMES DITTON ))),-18.50
28/02/2024,SAINSBURYS S/MKTS SURBITON ))),-0.75
28/02/2024,DENNYS BOOKS THAMES DITTON ))),-6.99
27/02/2024,TFL TRAVEL CH TFL.GOV.UK/CP ))),-9.60
27/02/2024,SAINSBURYS S/MKTS SURBITON ))),-7.65
27/02/2024,McDonalds 8261367 Birmingham VIS,-6.90
26/02/2024,TFL TRAVEL CH TFL.GOV.UK/CP ))),-5.30
26/02/2024,JoeAndTheJuice_Ric London ))),-2.90
26/02/2024,Lass O?Richmond Hi Richmond ))),-14.60
26/02/2024,WELCOME BREAK-WARW WARWICK ))),-3.05
26/02/2024,WELCOME B/WAITROSE WARWICK ))),-3.15
26/02/2024,RONTEC LEATHERHEAD LEATHERHEAD ))),-50.43
26/02/2024,CASH NATWIDE FEB26 VICTORIA ROA@15:49 ATM,-10.00
25/02/2024,Timothy Nelson Iscoyd Voyage BP,-15.00
23/02/2024,SAINSBURYS S/MKTS SURBITON ))),-84.23
23/02/2024,RICHARD DOWLING Transfer CR,300.00
23/02/2024,OCTOPUS ENERGY DD,-212.52
23/02/2024,ROH COVENT GARDEN CR,205.00
22/02/2024,Gareth Evan Brynmo 897289 BP,-22.88
22/02/2024,Richard John Dowli 8pcntsaver BP,-200.00
22/02/2024,VODAFONE LTD DD,-43.74
20/02/2024,WAITROSE 195 KINGSTON ))),-20.90
19/02/2024,TFL TRAVEL CH TFL.GOV.UK/CP ))),-6.40
19/02/2024,KFC SURBITON ))),-16.48
19/02/2024,TFL TRAVEL CH TFL.GOV.UK/CP ))),-12.50
19/02/2024,SAINSBURYS S/MKTS SURBITON ))),-12.75
19/02/2024,SAINSBURYS S/MKTS WATERLOO STAT ))),-3.35
19/02/2024,TATE MODERN EATS LONDON ))),-4.90
19/02/2024,LIDL GB CHESSINGTO CHESSINGTON ))),-56.34
16/02/2024,TFL TRAVEL CH TFL.GOV.UK/CP ))),-8.60
16/02/2024,The Antelope Surbiton ))),-8.60
16/02/2024,WILD ARTS OPERA BURY ST ED CR,416.00
15/02/2024,Mr A Treharne Morg Arwel BP,-90.00
15/02/2024,SAINSBURYS S/MKTS SURBITON VIS,-67.61
15/02/2024,INTERACTIVE INVEST DD,-540.00
14/02/2024,Roadchef Limited Cannock ))),-5.78
14/02/2024,INTERACTIVE INVEST FIRST PAYMENT DD,-11.99
13/02/2024,GAYNOR SPORTS LTD AMBLESIDE ))),-56.34
13/02/2024,M6 TOLL LICHFIELD ))),-8.90
13/02/2024,WESTMORLAND AND FU KENDAL VIS,-2.20
13/02/2024,WESTMORLAND AND FU KENDAL VIS,-2.20
12/02/2024,SumUp  *The Old Po Windermere ))),-6.00
12/02/2024,WELCOME BREAK-OXFO OXFORD ))),-3.00
12/02/2024,MFG PALACE EAST MOLESEY ))),-31.51
12/02/2024,SHELL A591 KENDAL ))),-4.38
12/02/2024,TESCO STORES 3437 WHITCHURCH ))),-29.00
12/02/2024,Norton Canes Leon Cannock ))),-2.99
12/02/2024,McDonalds 8261484 Cannock VIS,-8.63
09/02/2024,SQ *FEE-KA London ))),-2.50
09/02/2024,TFL TRAVEL CH TFL.GOV.UK/CP ))),-13.00
09/02/2024,PIZZA EXPRESS LONDON 1741 ))),-24.00
09/02/2024,SAINSBURYS S MKTS LEICESTER SQ ))),-1.88
09/02/2024,WATERSTONES LONDON ))),-2.50
07/02/2024,J Dowling Isla from Bridget CR,10.00
07/02/2024,J DOWLING CR,551.00
06/02/2024,PEMBROKE LODGE RICHMOND TW10 ))),-8.95
05/02/2024,INT'L 0009886435 APPLE.COM/BILL CORK VIS,-6.99
05/02/2024,PEMBROKE LODGE RICHMOND TW10 ))),-2.95
05/02/2024,TFL TRAVEL CH TFL.GOV.UK/CP ))),-9.60
05/02/2024,THE HARP LONDON WC2N ))),-11.60
05/02/2024,McDonalds 8260374 London VIS,-8.33
05/02/2024,ELEANOR GREGORY RICHARD SO,-282.00
02/02/2024,Non-Sterling Transaction Fee DR,-0.49
02/02/2024,INT'L 0087379677 IMG INSURANCE 866-347-6673 USD 22.81 @ 1.2658  Visa Rate VIS,-18.02
02/02/2024,OLE AND STEEN  VIC LONDON ))),-2.95
02/02/2024,TFL TRAVEL CH TFL.GOV.UK/CP ))),-11.20
02/02/2024,SAINSBURYS S/MKTS SURBITON ))),-25.13
02/02/2024,OLE AND STEEN  VIC LONDON VIS,-2.95
02/02/2024,HSBC CREDIT CARD DD,-3.19
02/02/2024,ROH COVENT GARDEN CR,305.50
01/02/2024,Jan Capinski Dowling Recording BP,-75.00
01/02/2024,Mr A Treharne Morg Arwel BP,-90.00
01/02/2024,TFL TRAVEL CH TFL.GOV.UK/CP ))),-7.00
01/02/2024,SAINSBURYS S/MKTS SURBITON ))),-21.75
31/01/2024,HMRC SELF AS SHIP 4422878743K OBP,"-6,031.98"
31/01/2024,MR RICHARD DOWLING ZOPA BANK LIMITED CR,"5,000.00"
30/01/2024,VRISTHI NEWS THAMES DITTON ))),-7.20
29/01/2024,LIDL GB CHESSINGTO CHESSINGTON VIS,-63.34
29/01/2024,NICE BUNS  CAFE THAMES DITTON ))),-2.70
29/01/2024,KFC SURBITON ))),-18.66
26/01/2024,VRISTHI NEWS THAMES DITTON ))),-17.00
26/01/2024,TFL TRAVEL CH TFL.GOV.UK/CP ))),-1.75
26/01/2024,JOSE PIZARRO THE S LONDON ))),-12.00
26/01/2024,McDonalds 8260292 Surbiton VIS,-3.12
25/01/2024,Victoria Surbiton ))),-8.60
25/01/2024,Victoria Surbiton ))),-6.30
25/01/2024,SUMUP  *THEPRESSRO TWICKENHAM ))),-2.50
24/01/2024,VRISTHI NEWS THAMES DITTON ))),-6.01
24/01/2024,VODAFONE LTD DD,-43.74
23/01/2024,The Antelope Surbiton ))),-10.90
23/01/2024,CAFFE NERO SURBITO SURBITON ))),-2.15
23/01/2024,OCTOPUS ENERGY DD,-212.52
22/01/2024,INT'L 0010504163 PYD*BrewDog Waterl London ))),-7.35
22/01/2024,TFL TRAVEL CH TFL.GOV.UK/CP ))),-9.60
22/01/2024,ROYALOPERAHSE LONDON ))),-1.30
22/01/2024,ROYALOPERAHSE LONDON ))),-6.10
22/01/2024,ROYALOPERAHSE LONDON ))),-1.30
22/01/2024,SURBEANTON COFFEE KT6 4JL KT6 ))),-10.90
19/01/2024,VRISTHI NEWS THAMES DITTON ))),-14.56
18/01/2024,MFG PALACE EAST MOLESEY ))),-41.99
18/01/2024,Dunelm Soft Furnis Leicester ))),-65.20
18/01/2024,WWW.SCREWFIX.COM YEOVIL VIS,-5.99
17/01/2024,Hideaway Surbiton ))),-2.81
15/01/2024,Amazon.co.uk*WB60U AMAZON.CO.UK VIS,-26.00
15/01/2024,The Antelope Surbiton ))),-8.30
15/01/2024,POST OFFICE COUNTE SURBITON ))),-2.75
15/01/2024,The Antelope Surbiton ))),-5.50
15/01/2024,The Antelope Surbiton ))),-10.90
15/01/2024,Kokoro Surbiton Surbiton ))),-12.50
15/01/2024,Dunelm SoftFurnish Leicester VIS,-79.00
15/01/2024,HM PASSPORT OFFICE DURHAM VIS,-87.50
15/01/2024,INTERACTIVE INVEST DD,-540.00
12/01/2024,NATIONAL TRUST DORKING ))),-5.75
12/01/2024,INTERACTIVE INVEST FIRST PAYMENT DD,-11.99
11/01/2024,SURBEANTON COFFEE KT6 4JL KT6 ))),-6.15
11/01/2024,LIDL GB CHESSINGTO CHESSINGTON VIS,-73.95
10/01/2024,SQ *EX CELLAR SURB Long Ditton ))),-6.30
09/01/2024,The Antelope Surbiton ))),-8.30
08/01/2024,WAITROSE 232 SURBITON ))),-17.35
08/01/2024,VRISTHI NEWS THAMES DITTON ))),-6.01
08/01/2024,TFL TRAVEL CH TFL.GOV.UK/CP ))),-9.60
08/01/2024,WASABI WATERLOO LONDON ))),-6.45
08/01/2024,THE BALCONY-WATERL LONDON SE1 ))),-6.55
08/01/2024,BP KEMPTON PARK CO SUNBURY ON TH ))),-35.01
08/01/2024,Amazon Prime*K884E amzn.co.uk/pm VIS,-8.99
08/01/2024,NANDOS.CO.UK LONDON VIS,-31.65
08/01/2024,J DOWLING CR,551.00
